,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
200503,999,2.0,4.0,10036.0,O4,5.0,42049.0,1047390.0,42.0,50.0,207316350.0,1970.0,-73.9825188,40.7578984,2
200508,1008,2.0,4.0,10019.0,D6,4.0,20083.0,243671.0,18.0,167.0,30330900.0,1925.0,-73.9782252,40.763464,3
200509,1008,2.0,4.0,10019.0,O4,5.0,5021.0,87573.0,27.0,1.0,9125550.0,2018.0,-73.97837309999998,40.7636946,0
200510,1016,2.0,3.0,10036.0,RC,5.0,19982.0,487156.0,30.0,1332.0,104575179.0,1961.0,-73.98830840000001,40.7587088,0
200519,1007,2.0,4.0,10019.0,H3,5.0,5020.0,70478.0,16.0,119.0,9405450.0,1929.0,-73.979781,40.763467,0
200527,1018,2.0,3.0,10036.0,H2,5.0,5020.0,61892.0,21.0,0.0,2507400.0,0.0,-73.9863735,40.7593701,0
200528,1019,2.0,3.0,10036.0,D6,4.0,13983.0,463143.0,52.0,465.0,53877600.0,2001.0,-73.9869978,40.7605092,2
200543,1016,2.0,3.0,10036.0,O4,5.0,65764.0,1721814.0,54.0,1.0,364938750.0,1970.0,-73.98643879999999,40.757929100000005,2
200555,1020,2.0,3.0,10036.0,D8,3.0,24100.0,475327.0,42.0,483.0,64098900.0,1989.0,-73.9860916,40.7608934,2
200565,1022,2.0,3.0,10019.0,O4,5.0,90400.0,2438059.0,48.0,47.0,418591800.0,1972.0,-73.9847016,40.7621064,2
200570,1021,2.0,4.0,10019.0,O4,5.0,22015.0,561139.0,34.0,7.0,85324500.0,1988.0,-73.98391140000001,40.7608848,2
200580,1025,2.0,3.0,10019.0,O6,5.0,5906.0,60000.0,17.0,19.0,8170200.0,1926.0,-73.9838022,40.7643185,0
200583,1024,2.0,3.0,10019.0,O4,5.0,23900.0,762619.0,35.0,1.0,143442450.0,1987.0,-73.9835462,40.7631025,2
200596,1024,2.0,3.0,10019.0,D8,3.0,29125.0,542276.0,62.0,428.0,81288900.0,2015.0,-73.98407309999999,40.763560999999996,2
200600,1020,2.0,3.0,10019.0,H1,5.0,35275.0,843131.0,46.0,10.0,82152000.0,1987.0,-73.98507740000001,40.760618799999996,2
200609,1023,2.0,3.0,10019.0,H2,5.0,21275.0,325216.0,26.0,1.0,56778300.0,1929.0,-73.9837485,40.7625179,0
200619,1029,2.0,4.0,10019.0,O4,5.0,5057.0,112100.0,24.0,46.0,15166350.0,1927.0,-73.9814877,40.76637120000001,0
200620,1032,2.0,3.0,10036.0,O4,5.0,27975.0,552775.0,33.0,36.0,58604850.0,1931.0,-73.99158249999999,40.757504100000006,0
200621,1028,2.0,4.0,10019.0,D6,4.0,16120.0,311689.0,36.0,406.0,37209150.0,1979.0,-73.98146990000001,40.7654737,2
200623,1028,2.0,4.0,10106.0,O6,5.0,11350.0,124782.0,16.0,95.0,31884300.0,1917.0,-73.9805421,40.7654186,0
200624,1028,2.0,3.0,10019.0,O4,5.0,22075.0,435677.0,26.0,186.0,63641700.0,1921.0,-73.98253100000001,40.7662753,0
200650,1027,2.0,4.0,10019.0,O4,5.0,29505.0,519600.0,26.0,53.0,115198650.0,1950.0,-73.9816902,40.7649495,0
200700,1036,2.0,3.0,10036.0,D6,4.0,10041.0,126778.0,17.0,182.0,15950250.0,1966.0,-73.98856459999999,40.7594828,3
200727,841,2.0,4.0,10018.0,O6,5.0,7308.0,99058.0,16.0,19.0,13484700.0,1921.0,-73.98442940000001,40.7530459,0
200745,1039,2.0,3.0,10036.0,H2,5.0,21250.0,186954.0,16.0,3.0,21776400.0,1961.0,-73.98793609999998,40.7617472,0
200765,841,2.0,4.0,10018.0,O6,5.0,5036.0,68081.0,16.0,21.0,7156350.0,1922.0,-73.9846279,40.753130999999996,0
200767,1041,2.0,3.0,10019.0,D8,3.0,16450.0,270211.0,25.0,295.0,51564600.0,1997.0,-73.9862393,40.7627186,3
200776,1039,2.0,3.0,10036.0,H2,5.0,4700.0,73651.0,27.0,1.0,12325410.0,2018.0,-73.9874308,40.761426,0
200801,1041,2.0,3.0,10019.0,D7,4.0,27040.0,123925.0,17.0,147.0,11369700.0,1965.0,-73.9874918,40.7633336,3
201103,1066,2.0,3.0,10019.0,H2,5.0,37650.0,441347.0,17.0,4.0,27648900.0,1964.0,-73.9874692,40.768175299999996,0
201108,1067,2.0,3.0,10019.0,D4,3.0,10041.0,114992.0,16.0,237.0,11048400.0,1929.0,-73.9875268,40.7689823,3
201110,1067,2.0,3.0,10019.0,D3,3.0,20085.0,207080.0,17.0,276.0,17768700.0,1962.0,-73.98704670000001,40.7688587,3
201162,1071,2.0,3.0,10036.0,D8,3.0,37655.0,388073.0,44.0,422.0,56460600.0,1987.0,-73.9976067,40.760962799999994,2
201169,1071,2.0,3.0,10036.0,D6,4.0,24269.0,319967.0,35.0,380.0,37141200.0,1996.0,-73.99637940000001,40.7605401,2
201170,1045,2.0,3.0,10019.0,D6,4.0,22590.0,326763.0,19.0,360.0,28486350.0,1964.0,-73.98440129999999,40.7652326,3
201171,1071,2.0,3.0,10036.0,D1,3.0,10042.0,125000.0,22.0,106.0,15907500.0,2000.0,-73.9970978,40.7609408,3
201279,1118,3.0,6.0,10023.0,M1,8.0,25104.0,40110.0,36.0,328.0,7374150.0,1974.0,-73.98142800000001,40.7731562,0
201299,1260,2.0,4.0,10036.0,H1,5.0,15816.0,294000.0,30.0,1.0,40790250.0,1999.0,-73.9816422,40.755996100000004,0
201301,1132,3.0,3.0,10023.0,D8,3.0,9646.0,461229.0,54.0,340.0,58580550.0,2014.0,-73.9860604,40.7719602,2
201324,1261,2.0,4.0,10036.0,O6,5.0,8158.0,108929.0,16.0,13.0,12478050.0,1923.0,-73.98112950000001,40.7563501,0
201325,1259,2.0,4.0,10036.0,O4,5.0,19250.0,287894.0,20.0,319.0,48595500.0,1920.0,-73.98163520000001,40.755008000000004,0
201327,1260,2.0,4.0,10036.0,O6,5.0,16250.0,235199.0,16.0,150.0,46459350.0,1916.0,-73.9808338,40.755532099999996,0
201338,1261,2.0,4.0,10036.0,O6,5.0,10041.0,187567.0,16.0,37.0,23807700.0,1913.0,-73.98068559999999,40.7561634,0
201341,1138,3.0,6.0,10023.0,D4,3.0,15263.0,186737.0,25.0,245.0,20574450.0,1975.0,-73.9832328,40.774874700000005,3
201345,1261,2.0,4.0,10036.0,H6,3.0,6024.0,126000.0,21.0,0.0,11737800.0,2013.0,-73.9806422,40.7564653,3
201367,1262,2.0,4.0,10036.0,O6,5.0,8033.0,97785.0,16.0,92.0,8559000.0,1924.0,-73.9804182,40.7571844,0
201371,1260,2.0,4.0,10036.0,RC,5.0,27614.0,446678.0,26.0,3.0,62654400.0,1957.0,-73.9801264,40.755224600000005,0
201372,1261,2.0,4.0,10036.0,O6,5.0,4518.0,64206.0,16.0,22.0,6169950.0,1913.0,-73.9800576,40.755897,0
201385,1269,2.0,4.0,10019.0,O4,5.0,21606.0,500177.0,39.0,0.0,63795150.0,1965.0,-73.97847469999999,40.7619654,2
201388,1263,2.0,4.0,10036.0,O6,5.0,4820.0,58201.0,16.0,42.0,4774500.0,1929.0,-73.9801653,40.757898,0
201389,1263,2.0,4.0,10036.0,O6,5.0,6878.0,85952.0,17.0,74.0,8031600.0,1925.0,-73.9803567,40.7576592,0
201391,1261,2.0,4.0,10036.0,O4,5.0,10575.0,180524.0,22.0,1.0,29554200.0,1989.0,-73.979805,40.75574879999999,0
201394,1269,2.0,4.0,10019.0,D6,4.0,2209.0,74291.0,73.0,184.0,11382750.0,2015.0,-73.9783412,40.7617211,2
201397,1263,2.0,4.0,10036.0,O6,5.0,9539.0,118134.0,16.0,93.0,11622150.0,1926.0,-73.9803891,40.7579941,0
201399,1263,2.0,4.0,10036.0,O4,5.0,11975.0,248896.0,23.0,39.0,31652550.0,1964.0,-73.98118670000001,40.7582961,0
201401,1263,2.0,4.0,10036.0,O6,5.0,4794.0,58996.0,16.0,67.0,7366500.0,1930.0,-73.9801005,40.7575494,0
201416,1269,2.0,4.0,10019.0,O4,5.0,12301.0,205020.0,27.0,1.0,44595900.0,1957.0,-73.9758652,40.7609932,0
201421,1267,2.0,4.0,10019.0,O6,5.0,16673.0,291172.0,19.0,26.0,141808500.0,1940.0,-73.97699909999999,40.759536,0
201423,1263,2.0,4.0,10036.0,O6,5.0,5496.0,93123.0,18.0,14.0,18482850.0,1987.0,-73.9786098,40.7571703,0
201427,1267,2.0,4.0,10019.0,O4,5.0,13625.0,336010.0,36.0,67.0,79907400.0,1977.0,-73.9768041,40.759769299999995,2
201434,1269,2.0,4.0,10019.0,D6,4.0,1506.0,50648.0,73.0,184.0,7733700.0,2015.0,-73.97797299999999,40.761883000000005,2
201435,1269,2.0,4.0,10019.0,D6,4.0,1506.0,50648.0,73.0,184.0,7733700.0,2015.0,-73.9779188,40.761860999999996,2
201437,1263,2.0,4.0,10036.0,O6,5.0,6359.0,79827.0,16.0,62.0,6653250.0,1928.0,-73.9811435,40.757991499999996,0
201438,1268,2.0,4.0,10019.0,O6,5.0,5493.0,75806.0,16.0,5.0,7225650.0,1989.0,-73.97759079999999,40.7605736,0
201452,1275,2.0,4.0,10017.0,O4,5.0,9250.0,170230.0,24.0,26.0,32378400.0,1923.0,-73.9801743,40.7520709,0
201456,1277,2.0,4.0,10017.0,O4,5.0,13356.0,251043.0,28.0,30.0,80930250.0,2004.0,-73.9803579,40.753566799999994,0
201462,1271,2.0,4.0,10019.0,H2,5.0,7230.0,100319.0,16.0,1.0,8778150.0,2014.0,-73.97581770000001,40.7626154,0
201473,1277,2.0,4.0,10017.0,O4,5.0,44048.0,1678135.0,60.0,5.0,409013100.0,2017.0,-73.97855340000001,40.7529654,2
201474,1277,2.0,4.0,10017.0,O6,5.0,7735.0,125632.0,17.0,2.0,15128550.0,1917.0,-73.9801593,40.753865999999995,0
201477,1279,2.0,4.0,10017.0,O9,5.0,9105.0,162330.0,20.0,2.0,19472850.0,1916.0,-73.97733659999999,40.7542579,0
201482,1281,2.0,4.0,10017.0,O6,5.0,14175.0,206378.0,19.0,21.0,29834550.0,1955.0,-73.9788233,40.7556882,0
201484,1275,2.0,4.0,10017.0,O6,5.0,6325.0,83267.0,17.0,29.0,16458750.0,1926.0,-73.98074809999999,40.75230429999999,0
201488,1282,2.0,4.0,10017.0,O4,5.0,43313.0,1174988.0,44.0,3.0,253474200.0,1999.0,-73.9767262,40.7554682,2
201490,1278,2.0,4.0,10017.0,O4,5.0,43313.0,874744.0,26.0,2.0,122128200.0,1914.0,-73.9780948,40.7535911,0
201496,1279,2.0,4.0,10017.0,O6,5.0,5020.0,79290.0,19.0,35.0,6187950.0,1932.0,-73.9789065,40.7549225,0
201498,1271,2.0,4.0,10019.0,O4,5.0,14059.0,311501.0,32.0,87.0,52130250.0,1971.0,-73.97747079999999,40.7632744,0
201501,1282,2.0,4.0,10017.0,O9,5.0,49939.0,519783.0,20.0,35.0,70298100.0,1924.0,-73.9760008,40.755163399999994,0
201503,1283,2.0,4.0,10017.0,O6,5.0,9275.0,130715.0,16.0,16.0,19779300.0,1954.0,-73.978018,40.7566323,0
201507,1276,2.0,4.0,10017.0,O4,5.0,20737.0,600000.0,26.0,4.0,103313250.0,1981.0,-73.9783047,40.7519278,0
201510,1276,2.0,4.0,10017.0,O4,5.0,7325.0,132961.0,21.0,132.0,15457050.0,1917.0,-73.9807334,40.7531524,0
201517,1279,2.0,4.0,10017.0,O4,5.0,16550.0,332312.0,36.0,75.0,38330100.0,1927.0,-73.97942629999999,40.7548375,2
201518,1281,2.0,4.0,10017.0,H1,5.0,43313.0,598248.0,19.0,1.0,68772600.0,1924.0,-73.9771812,40.7548453,0
201521,1275,2.0,4.0,10017.0,O4,5.0,11341.0,201387.0,26.0,8.0,42642450.0,1988.0,-73.98135450000001,40.752230299999994,0
201522,1275,2.0,4.0,10016.0,O6,5.0,7406.0,86788.0,18.0,4.0,6239250.0,1913.0,-73.9808637,40.752029799999995,0
201527,1279,2.0,4.0,10017.0,O3,5.0,2541.0,50840.0,19.0,15.0,4538700.0,1926.0,-73.9779936,40.7540714,0
201528,1284,2.0,4.0,10017.0,O4,5.0,11675.0,228064.0,24.0,14.0,37290600.0,1955.0,-73.97605809999999,40.75666210000001,0
201531,1283,2.0,4.0,10017.0,H9,5.0,7531.0,115924.0,32.0,1.0,14542200.0,2017.0,-73.97735390000001,40.75660739999999,0
201534,1286,2.0,4.0,10022.0,O4,5.0,5020.0,74455.0,21.0,2.0,8265600.0,2013.0,-73.9744369,40.7579435,0
201535,1284,2.0,4.0,10017.0,O4,5.0,24775.0,386166.0,28.0,35.0,91664100.0,1962.0,-73.9750944,40.756417600000006,0
201536,1284,2.0,4.0,10017.0,O6,5.0,6484.0,102519.0,19.0,43.0,10479150.0,1927.0,-73.9759027,40.7569612,0
201537,1279,2.0,4.0,10017.0,O6,5.0,8133.0,110999.0,18.0,4.0,16563600.0,1927.0,-73.9789066,40.7545876,0
201540,1275,2.0,4.0,10016.0,O4,5.0,4735.0,102079.0,23.0,28.0,15693300.0,1918.0,-73.9803909,40.751758,0
201547,1279,2.0,4.0,10017.0,O4,5.0,15000.0,231945.0,20.0,9.0,30341250.0,1960.0,-73.9777228,40.7543843,0
201552,1287,2.0,4.0,10022.0,O4,5.0,21600.0,391114.0,23.0,7.0,55851300.0,1950.0,-73.97524150000001,40.7588879,0
201557,1288,2.0,4.0,10022.0,O8,4.0,2025.0,24287.0,20.0,2.0,3223350.0,2000.0,-73.9752629,40.7595713,3
201558,1288,2.0,4.0,10022.0,O4,5.0,7531.0,164722.0,30.0,1.0,29781000.0,1929.0,-73.974292,40.7591896,0
201565,1291,2.0,4.0,10022.0,O6,5.0,18062.0,310000.0,18.0,15.0,135226350.0,1927.0,-73.97438129999999,40.7617093,0
201566,1291,2.0,4.0,10022.0,O6,5.0,7541.0,125495.0,17.0,1.0,25244550.0,1922.0,-73.97291240000001,40.7610255,0
201567,1287,2.0,4.0,10022.0,O4,5.0,21843.0,360000.0,23.0,37.0,61967250.0,1986.0,-73.97412259999999,40.7584951,0
201570,1283,2.0,4.0,10017.0,O9,5.0,8987.0,146191.0,20.0,70.0,30296250.0,1929.0,-73.97693170000001,40.7563768,0
201571,1290,2.0,4.0,10022.0,O4,5.0,5625.0,101319.0,20.0,4.0,50661000.0,1991.0,-73.97485440000001,40.761157700000005,0
201573,1291,2.0,4.0,10022.0,O6,5.0,14225.0,233115.0,18.0,21.0,58768650.0,1954.0,-73.97180429999999,40.760759,0
201577,1287,2.0,4.0,10022.0,O4,5.0,12501.0,244668.0,24.0,29.0,31542300.0,1929.0,-73.9744943,40.7587834,0
201582,1288,2.0,4.0,10022.0,O4,5.0,6861.0,134039.0,21.0,2.0,26685000.0,1929.0,-73.9741187,40.7594503,0
201595,1285,2.0,4.0,10017.0,O4,5.0,16575.0,401686.0,42.0,7.0,85057650.0,1931.0,-73.976101,40.75763920000001,2
201597,1289,2.0,4.0,10022.0,O3,5.0,2513.0,26842.0,16.0,1.0,2464650.0,1927.0,-73.9751868,40.760389200000006,0
201601,1290,2.0,4.0,10022.0,O4,5.0,11715.0,236665.0,21.0,49.0,36207900.0,1958.0,-73.9722413,40.7602925,0
201606,1307,2.0,4.0,10022.0,O4,5.0,11050.0,268106.0,35.0,45.0,43407000.0,1983.0,-73.9716033,40.7580609,2
201607,1283,2.0,4.0,10017.0,O4,5.0,80333.0,1351000.0,52.0,2.0,108763650.0,1958.0,-73.9759897,40.7559814,2
201609,1309,2.0,4.0,10022.0,O6,5.0,9037.0,174804.0,17.0,29.0,25974900.0,1958.0,-73.9716604,40.7597242,0
201617,1289,2.0,4.0,10022.0,O9,5.0,8033.0,112933.0,20.0,1.0,23745150.0,1990.0,-73.97331729999999,40.75959829999999,0
201618,1299,2.0,4.0,10017.0,O6,5.0,7531.0,97075.0,18.0,1.0,11897100.0,1925.0,-73.9747348,40.752832899999994,0
201620,1299,2.0,4.0,10017.0,O4,5.0,17573.0,629323.0,43.0,17.0,102332700.0,1982.0,-73.97409959999999,40.7527476,2
201621,1290,2.0,4.0,10022.0,O4,5.0,7280.0,135000.0,25.0,28.0,16880400.0,1985.0,-73.97254079999999,40.7604188,0
201622,1290,2.0,4.0,10022.0,O6,5.0,7025.0,138240.0,17.0,23.0,29728800.0,1956.0,-73.9730786,40.760696200000005,0
201623,1290,2.0,4.0,10022.0,O4,5.0,12552.0,272532.0,37.0,43.0,60466500.0,1971.0,-73.97376070000001,40.760932399999994,2
201629,1315,2.0,4.0,10017.0,O4,5.0,18993.0,380000.0,28.0,92.0,53970300.0,1958.0,-73.97441459999999,40.7502719,0
201630,1300,2.0,4.0,10169.0,O4,5.0,69153.0,1212596.0,34.0,1.0,222435000.0,1929.0,-73.9761058,40.754392200000005,2
201635,1302,2.0,4.0,10017.0,H3,5.0,3348.0,43314.0,22.0,91.0,6538500.0,2014.0,-73.972666,40.7544161,0
201637,1316,2.0,4.0,10017.0,O4,5.0,18578.0,289356.0,31.0,50.0,37296900.0,1966.0,-73.9738693,40.7510156,0
201640,1336,2.0,4.0,10017.0,RC,5.0,9134.0,135186.0,19.0,31.0,17043746.0,1962.0,-73.9710975,40.7508064,0
201642,1302,2.0,4.0,10017.0,H3,5.0,10091.0,114500.0,17.0,211.0,16413300.0,1931.0,-73.97259009999999,40.75470429999999,0
201645,1283,2.0,4.0,10017.0,O4,5.0,7556.0,117629.0,22.0,42.0,14697900.0,1928.0,-73.97703270000001,40.7565772,0
201646,1336,2.0,4.0,10017.0,RM,4.0,10050.0,110149.0,28.0,80.0,16563614.0,1983.0,-73.9712564,40.7505594,3
201653,1318,2.0,4.0,10017.0,O6,5.0,38666.0,544150.0,19.0,35.0,57865500.0,1956.0,-73.9728258,40.752159999999996,0
201654,1386,2.0,4.0,10021.0,D4,3.0,5400.0,72792.0,17.0,70.0,8699400.0,1951.0,-73.9643086,40.7709811,3
201659,1393,2.0,4.0,10075.0,D3,3.0,5517.0,62472.0,19.0,42.0,8017200.0,1899.0,-73.9611794,40.7756105,3
201662,1303,2.0,4.0,10017.0,O4,5.0,22083.0,490020.0,50.0,80.0,56789550.0,1983.0,-73.97178509999999,40.7550115,2
201667,1301,2.0,4.0,10017.0,O4,5.0,81336.0,1586876.0,45.0,35.0,373849200.0,1966.0,-73.9747233,40.75462520000001,2
201681,1302,2.0,4.0,10017.0,H3,5.0,6050.0,92501.0,17.0,4.0,8130600.0,1927.0,-73.9733625,40.7547347,0
201682,1304,2.0,4.0,10022.0,O4,5.0,24100.0,526124.0,41.0,56.0,92158650.0,1970.0,-73.9713553,40.7556345,2
201689,1306,2.0,4.0,10022.0,O4,5.0,15062.0,304640.0,35.0,16.0,45078300.0,1984.0,-73.97076259999999,40.7572125,2
201726,1722,5.0,9.0,10027.0,D6,4.0,12615.0,139209.0,17.0,142.0,17908650.0,2019.0,-73.9444797,40.807039,3
201727,1283,2.0,4.0,10017.0,O6,5.0,11325.0,156319.0,17.0,2.0,33617250.0,1954.0,-73.9778302,40.756950599999996,0
201867,1284,2.0,4.0,10017.0,O4,5.0,25005.0,656428.0,45.0,38.0,120366000.0,1984.0,-73.97702159999999,40.7572304,2
201871,1790,5.0,8.0,10035.0,D7,4.0,45564.0,423119.0,19.0,408.0,27915750.0,2019.0,-73.935445,40.803765399999996,3
202881,1450,2.0,5.0,10021.0,D4,3.0,35975.0,386435.0,19.0,374.0,32091750.0,1966.0,-73.9547887,40.770327200000004,3
203011,146,13.0,33.0,11201.0,D6,4.0,7491.0,91981.0,21.0,106.0,8739000.0,2015.0,-73.9841338,40.6909375,1
203012,146,13.0,33.0,11201.0,H2,5.0,4345.0,56626.0,19.0,1.0,5615100.0,2009.0,-73.9841049,40.691220200000004,1
203013,146,13.0,33.0,11201.0,O4,5.0,18600.0,393686.0,35.0,4.0,27105750.0,2018.0,-73.9838272,40.6911241,1
203042,140,13.0,33.0,11201.0,H2,5.0,10400.0,212087.0,24.0,2.0,15542100.0,2005.0,-73.98842090000001,40.6932107,1
203043,145,13.0,33.0,11201.0,H2,5.0,6198.0,94420.0,24.0,1.0,9148950.0,2007.0,-73.9846492,40.691689600000004,1
203045,148,13.0,33.0,11201.0,D7,4.0,15534.0,456082.0,51.0,494.0,49792050.0,2009.0,-73.98595440000001,40.692741,1
203048,149,13.0,33.0,11201.0,D7,4.0,46367.0,667250.0,72.0,418.0,19788750.0,1908.0,-73.9823922,40.690402,1
203049,131,13.0,33.0,11201.0,H8,8.0,19176.0,115591.0,18.0,222.0,8083800.0,2002.0,-73.9863289,40.6952169,1
203054,145,13.0,33.0,11201.0,H1,5.0,9005.0,173000.0,25.0,1.0,16428600.0,2007.0,-73.98466009999999,40.6914838,1
203095,161,15.0,33.0,11201.0,H3,5.0,3400.0,48495.0,22.0,1.0,3449700.0,2019.0,-73.9818879,40.688480600000005,1
203100,157,15.0,33.0,11201.0,D6,4.0,61925.0,706521.0,52.0,485.0,55005750.0,2018.0,-73.98496340000001,40.6897875,1
203106,161,15.0,33.0,11201.0,D6,4.0,15015.0,333461.0,43.0,329.0,21330000.0,2018.0,-73.98151999999999,40.688788,1
203114,154,15.0,33.0,11201.0,O6,5.0,12536.0,193195.0,18.0,31.0,19800450.0,1959.0,-73.98814,40.6908282,1
203142,153,15.0,33.0,11201.0,D6,4.0,13229.0,233431.0,21.0,126.0,14914800.0,2019.0,-73.9887745,40.6915721,1
203333,2060,13.0,33.0,11201.0,O4,5.0,5591.0,332608.0,23.0,1.0,461250.0,2020.0,-73.9831489,40.6925842,1
215936,79,30.0,26.0,11101.0,O4,5.0,82161.0,1359110.0,49.0,11.0,98641350.0,1987.0,-73.94406409999999,40.747058100000004,1
216250,9997,28.0,27.0,11435.0,H4,5.0,14100.0,140658.0,18.0,1.0,5597442.0,2017.0,-73.8050379,40.7014781,1
216264,9994,28.0,27.0,11435.0,H3,5.0,17400.0,262911.0,19.0,213.0,2633857.0,1968.0,-73.8072533,40.7011579,1
216478,1473,2.0,5.0,10075.0,D4,3.0,22988.0,238293.0,16.0,222.0,22436550.0,1956.0,-73.9514015,40.771443,3
216524,13,31.0,49.0,10301.0,D3,3.0,209088.0,524513.0,20.0,454.0,15125400.0,1976.0,-74.0802255,40.6459951,1
216886,1542,2.0,5.0,10075.0,D4,3.0,33944.0,431000.0,21.0,452.0,38812950.0,1961.0,-73.95288070000001,40.7728901,3
217941,7052,21.0,47.0,11224.0,D6,4.0,95245.0,453758.0,24.0,334.0,9520200.0,1970.0,-73.99368259999999,40.5736893,1
217949,7048,21.0,47.0,11224.0,D1,3.0,148300.0,246032.0,16.0,300.0,7605000.0,1968.0,-73.99884809999999,40.5737856,1
217958,7055,21.0,47.0,11224.0,D1,3.0,153383.0,380000.0,19.0,360.0,14205150.0,1972.0,-73.9914328,40.5745977,1
217959,7056,21.0,47.0,11224.0,D7,4.0,138182.0,303235.0,17.0,246.0,10504078.0,1969.0,-73.99038879999999,40.574803499999994,1
217963,7050,21.0,47.0,11224.0,D6,4.0,199206.0,386700.0,19.0,371.0,10450800.0,1972.0,-73.9966847,40.5738294,1
219914,590,31.0,49.0,10301.0,D3,3.0,142860.0,242500.0,17.0,228.0,5900850.0,1962.0,-74.0924739,40.6251749,1
220920,779,2.0,3.0,10001.0,O6,5.0,7813.0,106960.0,17.0,50.0,4309200.0,1928.0,-73.9945467,40.748787,0
221199,779,2.0,3.0,10001.0,D6,4.0,6897.0,101476.0,21.0,96.0,12775050.0,2014.0,-73.993648,40.7484109,3
221279,779,2.0,3.0,10001.0,D7,4.0,4543.0,54441.0,23.0,56.0,5812650.0,2018.0,-73.9933918,40.7483011,3
225358,780,2.0,3.0,10001.0,O6,5.0,7406.0,104199.0,16.0,38.0,7660800.0,1927.0,-73.99426509999999,40.7494704,0
225374,780,2.0,3.0,10001.0,O6,5.0,4934.0,60397.0,16.0,20.0,5642100.0,1926.0,-73.9940666,40.7493881,0
227300,1037,2.0,3.0,10036.0,H2,5.0,14752.0,243912.0,27.0,2.0,27947250.0,2014.0,-73.9881637,40.7602403,0
227310,1052,2.0,3.0,10036.0,D6,4.0,160664.0,2035745.0,46.0,1706.0,202391550.0,1976.0,-73.9937914,40.759389899999995,2
227378,1037,2.0,3.0,10036.0,H2,5.0,3292.0,75902.0,29.0,1.0,11819250.0,2014.0,-73.98814209999999,40.7601004,0
227419,147,13.0,33.0,11201.0,O4,5.0,69875.0,978544.0,23.0,1.0,70551450.0,1990.0,-73.98671879999999,40.6932215,1
228311,1922,3.0,9.0,10026.0,D3,3.0,29359.0,97918.0,17.0,100.0,4294800.0,1964.0,-73.95324509999999,40.8041115,3
228345,1978,5.0,7.0,10027.0,D4,3.0,375650.0,1288976.0,21.0,994.0,58384350.0,1956.0,-73.9586977,40.8125152,3
228359,2043,5.0,9.0,10030.0,D3,3.0,60738.0,198624.0,20.0,177.0,8557650.0,1980.0,-73.94374140000001,40.8214979,3
228401,2149,6.0,10.0,10033.0,W2,8.0,29775.0,253942.0,18.0,1.0,13243050.0,1969.0,-73.9292196,40.8495985,0
237387,3142,9.0,15.0,10457.0,D1,3.0,22275.0,199500.0,19.0,99.0,4948650.0,1972.0,-73.90062940000001,40.848937899999996,3
237516,1632,4.0,8.0,10029.0,D1,3.0,50457.0,124100.0,18.0,139.0,7560000.0,1963.0,-73.9480028,40.791678399999995,3
237593,2534,9.0,16.0,10452.0,D4,3.0,42278.0,182218.0,16.0,140.0,3928500.0,1967.0,-73.9252985,40.8425256,3
238612,4833,18.0,41.0,11203.0,I1,8.0,390240.0,379664.0,18.0,1.0,23519250.0,1937.0,-73.9381928,40.6570075,1
240655,341,1.0,1.0,10002.0,D4,3.0,79658.0,231417.0,26.0,201.0,10513800.0,1972.0,-73.9848889,40.7161977,3
240776,804,2.0,3.0,10001.0,H2,5.0,4938.0,71500.0,23.0,1.0,9621000.0,2006.0,-73.9914106,40.7466596,0
240779,806,2.0,3.0,10001.0,O4,5.0,3469.0,83642.0,22.0,23.0,8378100.0,1930.0,-73.9920925,40.748482200000005,0
240782,806,2.0,3.0,10001.0,H3,5.0,9974.0,121000.0,22.0,1.0,17553600.0,2012.0,-73.99121190000001,40.7481994,0
240787,877,2.0,2.0,10010.0,H1,5.0,10751.0,188933.0,16.0,24.0,33192000.0,1924.0,-73.98576070000001,40.7385483,0
240841,544,2.0,2.0,10003.0,D6,4.0,13542.0,128300.0,16.0,134.0,27216000.0,2009.0,-73.9917955,40.7275095,3
240874,829,2.0,3.0,10001.0,D7,4.0,18762.0,293978.0,36.0,273.0,37579950.0,2003.0,-73.99044359999999,40.745589100000004,2
240885,885,2.0,2.0,10016.0,D4,3.0,5293.0,109012.0,20.0,76.0,9511650.0,1927.0,-73.9832406,40.7439744,3
240899,552,2.0,1.0,10011.0,H8,8.0,8250.0,110447.0,16.0,67.0,2731050.0,1929.0,-73.9996789,40.731316799999995,0
240922,744,2.0,3.0,10011.0,D4,3.0,4810.0,62638.0,16.0,76.0,7062300.0,1928.0,-74.0023241,40.7446755,3
240940,861,2.0,4.0,10016.0,H3,5.0,4319.0,78843.0,31.0,1.0,15612300.0,2014.0,-73.9849073,40.7463323,0
240942,863,2.0,4.0,10016.0,O4,5.0,15306.0,349683.0,21.0,30.0,30362400.0,1925.0,-73.98384240000001,40.74766339999999,0
240944,864,2.0,2.0,10016.0,O6,5.0,4941.0,79961.0,16.0,32.0,8167500.0,1911.0,-73.9825647,40.7478252,0
240981,723,2.0,3.0,10001.0,D3,3.0,74062.0,567000.0,21.0,425.0,61018200.0,1962.0,-74.00123070000001,40.7485456,3
241015,881,2.0,2.0,10010.0,D6,4.0,8602.0,151346.0,22.0,185.0,19344150.0,1997.0,-73.9823176,40.7404884,3
