,borough,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
775134,QN,915,30.0,22.0,11102.0,RM,4.0,54852.0,404660.0,22.0,406.0,44960852.0,2016.0,-73.93518259999999,40.7764881,2
777481,QN,3086,28.0,29.0,11374.0,D6,4.0,40000.0,338214.0,23.0,76.0,4614750.0,2020.0,-73.8575792,40.7279213,2
786506,MN,341,1.0,1.0,10002.0,D6,4.0,37446.0,265181.0,26.0,201.0,17325000.0,1976.0,-73.98458240000001,40.7156706,0
786532,MN,1557,2.0,5.0,10128.0,D7,4.0,10071.0,207037.0,29.0,211.0,15777450.0,1998.0,-73.9458472,40.7822657,0
786535,MN,1311,2.0,4.0,10022.0,O4,5.0,12185.0,313200.0,32.0,56.0,36698400.0,1977.0,-73.96809379999999,40.760198100000004,0
787151,QN,6,30.0,26.0,11101.0,D6,4.0,19744.0,339668.0,33.0,444.0,3387150.0,2020.0,-73.9607249,40.7381034,2
788190,QN,268,30.0,26.0,11101.0,D6,4.0,27249.0,275731.0,33.0,273.0,26671500.0,2015.0,-73.9412533,40.7464034,2
788242,QN,422,30.0,26.0,11101.0,D3,3.0,9500.0,137771.0,27.0,142.0,13535100.0,2011.0,-73.9401208,40.7495566,2
788243,QN,422,30.0,26.0,11101.0,D6,4.0,17500.0,475485.0,58.0,451.0,39807900.0,2015.0,-73.939713,40.749592,2
788398,MN,837,2.0,4.0,10001.0,H2,5.0,7406.0,122859.0,30.0,1.0,21255300.0,2008.0,-73.98658470000001,40.750394799999995,0
788401,MN,1000,2.0,4.0,10036.0,O4,5.0,84855.0,1984228.0,45.0,109.0,398716650.0,1973.0,-73.9823995,40.7586641,0
788402,MN,1025,2.0,3.0,10019.0,RM,4.0,25100.0,431567.0,43.0,396.0,54444313.0,2003.0,-73.9841668,40.7643323,0
788404,MN,1007,2.0,4.0,10105.0,O9,5.0,90375.0,1931978.0,49.0,50.0,471046950.0,1968.0,-73.97925409999999,40.76306339999999,0
788407,MN,694,2.0,3.0,10011.0,D6,4.0,33671.0,395432.0,26.0,147.0,42307650.0,2019.0,-74.00688609999999,40.7482105,0
788430,MN,1302,2.0,4.0,10017.0,H1,5.0,17522.0,314568.0,25.0,1.0,46963350.0,1929.0,-73.97302679999999,40.7548883,0
788431,MN,1296,2.0,4.0,10017.0,O4,5.0,29625.0,862071.0,52.0,219.0,81214650.0,1929.0,-73.9766772,40.7512194,0
788434,MN,1292,2.0,4.0,10022.0,O4,5.0,39162.0,999646.0,43.0,80.0,219767400.0,1981.0,-73.97304190000001,40.7621042,0
788438,MN,1276,2.0,4.0,10165.0,O4,5.0,42050.0,1150564.0,55.0,363.0,118168650.0,1929.0,-73.9788424,40.752144799999996,0
788442,MN,1321,2.0,4.0,10017.0,O4,5.0,23864.0,407767.0,26.0,65.0,56641050.0,1964.0,-73.97147509999999,40.7539218,0
788530,MN,1267,2.0,4.0,10119.0,O4,5.0,89775.0,1899211.0,43.0,78.0,430168050.0,1963.0,-73.97888309999999,40.760472299999996,0
788531,MN,1289,2.0,4.0,10022.0,O4,5.0,43532.0,1015287.0,43.0,29.0,257123700.0,1982.0,-73.9744757,40.7602573,0
788855,MN,1451,2.0,5.0,10075.0,RM,4.0,11865.0,184553.0,31.0,88.0,25183797.0,2000.0,-73.9558167,40.771689,0
789084,MN,804,2.0,3.0,10001.0,H2,5.0,6354.0,145344.0,35.0,1.0,20628000.0,2016.0,-73.9909595,40.746470200000005,0
789104,MN,885,2.0,2.0,10016.0,D6,4.0,16540.0,273538.0,34.0,284.0,32658750.0,1981.0,-73.9805703,40.7429639,0
789121,MN,1030,2.0,4.0,10019.0,D4,3.0,32635.0,564196.0,35.0,314.0,70072650.0,1963.0,-73.97974029999999,40.7666756,0
789133,MN,906,2.0,2.0,10010.0,D4,3.0,14260.0,190000.0,21.0,185.0,17167050.0,1964.0,-73.980243,40.7395219,0
789142,MN,1221,3.0,6.0,10024.0,D7,4.0,30213.0,239598.0,22.0,238.0,24997500.0,1986.0,-73.9704813,40.7894549,0
789174,MN,1535,2.0,5.0,10128.0,D4,3.0,16578.0,192445.0,28.0,183.0,21109050.0,1980.0,-73.95197579999999,40.780989399999996,0
789511,MN,1455,2.0,5.0,10022.0,D8,3.0,26956.0,283848.0,37.0,210.0,31135950.0,2009.0,-73.959373,40.7597425,0
789919,MN,933,2.0,2.0,10016.0,D3,3.0,44650.0,218666.0,26.0,225.0,17511750.0,1970.0,-73.97698790000001,40.7399467,0
792735,MN,1030,2.0,4.0,10019.0,D6,4.0,36475.0,387428.0,28.0,321.0,44400600.0,1940.0,-73.981177,40.7673099,0
792827,MN,311,2.0,1.0,10002.0,D4,3.0,293600.0,1025341.0,21.0,893.0,60547500.0,1960.0,-73.98807790000001,40.7154021,0
792855,MN,1210,3.0,6.0,10024.0,RX,4.0,12031.0,172965.0,33.0,151.0,33116579.0,1986.0,-73.97565159999999,40.7823226,0
792861,MN,1447,2.0,5.0,10021.0,D4,3.0,8582.0,102593.0,35.0,139.0,11106000.0,1975.0,-73.9564616,40.7682995,0
793112,BK,1434,23.0,41.0,11233.0,D6,4.0,339094.0,785336.0,23.0,1117.0,15281550.0,1968.0,-73.9123917,40.67559489999999,1
793195,BK,3709,23.0,37.0,11212.0,D1,3.0,156000.0,418000.0,24.0,414.0,11252700.0,1967.0,-73.90606,40.6711955,1
794185,MN,1326,2.0,4.0,10022.0,RM,4.0,10042.0,207858.0,32.0,137.0,28844559.0,2006.0,-73.96760090000001,40.75669570000001,0
794187,MN,1327,2.0,4.0,10022.0,O4,5.0,26108.0,554180.0,34.0,1.0,108639450.0,1986.0,-73.9687771,40.757884499999996,0
794206,BK,54,13.0,33.0,11201.0,D6,4.0,134988.0,1133768.0,21.0,733.0,62828100.0,2018.0,-73.9857252,40.701935999999996,1
794277,QN,6,30.0,26.0,11101.0,D6,4.0,33613.0,410239.0,46.0,396.0,10211850.0,2019.0,-73.96016359999999,40.7413859,2
794340,MN,1345,2.0,4.0,10022.0,RM,4.0,15383.0,187676.0,28.0,86.0,26347972.0,2006.0,-73.96694409999999,40.756393599999996,0
794349,MN,1348,2.0,5.0,10022.0,D6,4.0,70559.0,580480.0,32.0,448.0,73449900.0,1975.0,-73.965301,40.758018,0
794350,MN,1868,3.0,6.0,10025.0,RM,4.0,37843.0,395377.0,35.0,507.0,43946642.0,1983.0,-73.97206059999999,40.795230200000006,0
794470,MN,565,2.0,2.0,10003.0,O4,5.0,17877.0,218953.0,21.0,180.0,48801600.0,1900.0,-73.9911524,40.7344372,0
794485,MN,759,2.0,3.0,10018.0,O4,5.0,11275.0,266912.0,25.0,59.0,19561050.0,1930.0,-73.99323249999999,40.753184000000005,0
794486,MN,759,2.0,3.0,10018.0,O4,5.0,13400.0,330291.0,25.0,35.0,21147750.0,1927.0,-73.99302309999999,40.753411799999995,0
794489,MN,807,2.0,3.0,10001.0,O4,5.0,57675.0,1103075.0,26.0,78.0,122249250.0,1926.0,-73.99117209999999,40.7491464,0
794491,MN,783,2.0,3.0,10001.0,O4,5.0,127966.0,2689635.0,57.0,451.0,310134600.0,1972.0,-73.9923737,40.7512626,0
794493,MN,700,2.0,3.0,10001.0,D8,3.0,123437.0,715058.0,31.0,712.0,81313650.0,2013.0,-74.0036093,40.7518475,0
794496,MN,784,2.0,3.0,10122.0,O4,5.0,22614.0,461386.0,22.0,139.0,58711950.0,1924.0,-73.9917095,40.7518637,0
794509,MN,841,2.0,4.0,10018.0,RM,4.0,12178.0,184712.0,33.0,59.0,41775884.0,2015.0,-73.9830688,40.7524199,0
794512,MN,869,2.0,4.0,10016.0,H3,5.0,2469.0,39964.0,27.0,96.0,5056200.0,2017.0,-73.9800627,40.750887899999995,0
794519,MN,895,2.0,4.0,10016.0,O4,5.0,25675.0,530900.0,26.0,77.0,66463650.0,1953.0,-73.9784207,40.7503304,0
794520,MN,895,2.0,4.0,10016.0,O4,5.0,24673.0,493860.0,42.0,56.0,64347300.0,1970.0,-73.97595240000001,40.7493583,0
794522,MN,907,2.0,2.0,10016.0,D6,4.0,24687.0,348386.0,26.0,327.0,51786000.0,1977.0,-73.9796401,40.7402464,0
794526,MN,934,2.0,2.0,10016.0,D6,4.0,141836.0,829024.0,28.0,902.0,96582600.0,1975.0,-73.9782398,40.7405865,0
794527,MN,993,2.0,4.0,10018.0,O4,5.0,30200.0,747576.0,25.0,44.0,88683750.0,1924.0,-73.98623020000001,40.754380100000006,0
794529,MN,1010,2.0,4.0,10019.0,RM,4.0,23808.0,702619.0,77.0,135.0,164799460.0,2009.0,-73.97900059999999,40.765500700000004,0
794540,MN,1028,2.0,3.0,10019.0,RM,4.0,34221.0,729506.0,45.0,483.0,81318150.0,1987.0,-73.9825528,40.7659734,0
794543,MN,1120,3.0,6.0,10023.0,RM,4.0,15063.0,218996.0,31.0,173.0,29122655.0,1983.0,-73.9805937,40.77424570000001,0
794546,MN,1105,2.0,6.0,10019.0,RM,4.0,110457.0,632629.0,43.0,712.0,163483650.0,2013.0,-73.9929671,40.7714311,0
794561,MN,1228,3.0,6.0,10024.0,RM,4.0,22600.0,143389.0,22.0,128.0,18478803.0,1987.0,-73.9785721,40.784721999999995,0
794573,MN,1241,3.0,6.0,10025.0,D6,4.0,32720.0,213660.0,22.0,222.0,15512850.0,1969.0,-73.9721123,40.792578799999994,0
794575,MN,1317,2.0,4.0,10017.0,O4,5.0,10041.0,177000.0,24.0,1.0,23402250.0,1928.0,-73.9730065,40.7514436,0
794586,MN,1328,2.0,4.0,10022.0,O4,5.0,82341.0,1321050.0,32.0,10.0,113108400.0,1967.0,-73.96790340000001,40.758298700000005,0
794587,MN,1258,2.0,4.0,10036.0,O4,5.0,67875.0,1517497.0,47.0,62.0,301503600.0,1971.0,-73.982848,40.754824299999996,0
794590,MN,1374,2.0,4.0,10022.0,O4,5.0,35447.0,449876.0,27.0,33.0,168595200.0,1957.0,-73.97166209999999,40.7640362,0
794608,MN,1409,2.0,4.0,10021.0,D4,3.0,10216.0,148485.0,21.0,83.0,14778900.0,1961.0,-73.96235820000001,40.7724544,0
794617,MN,1435,2.0,5.0,10022.0,RM,4.0,10042.0,140493.0,39.0,158.0,17005959.0,1986.0,-73.9631839,40.7613467,0
794639,MN,1539,2.0,5.0,10128.0,RM,4.0,42974.0,389838.0,32.0,296.0,44764256.0,1985.0,-73.9487897,40.7828517,0
794641,MN,1532,2.0,5.0,10028.0,D4,3.0,25177.0,363389.0,30.0,261.0,37652400.0,1970.0,-73.9518333,40.7783846,0
795291,MN,1002,2.0,4.0,10020.0,RC,5.0,98206.0,1793091.0,54.0,56.0,426956861.0,1970.0,-73.9816122,40.7599705,0
795303,MN,1019,2.0,3.0,10036.0,RC,5.0,50657.0,1028336.0,42.0,42.0,267936297.0,1987.0,-73.9855071,40.7599766,0
795304,MN,1018,2.0,3.0,10036.0,RM,4.0,14552.0,267396.0,43.0,221.0,46178108.0,2006.0,-73.98744190000001,40.759847799999996,0
795366,MN,29,2.0,1.0,10004.0,O4,5.0,26068.0,661283.0,34.0,96.0,54700650.0,1928.0,-74.0112385,40.7046838,0
795370,MN,1266,2.0,4.0,10020.0,O4,5.0,184764.0,2734038.0,31.0,603.0,506311200.0,1932.0,-73.97858740000001,40.75953079999999,0
795375,MN,1308,2.0,4.0,10022.0,RC,5.0,70572.0,1654020.0,60.0,9.0,380847236.0,1978.0,-73.97003659999999,40.7583981,0
795406,MN,889,2.0,2.0,10016.0,D6,4.0,22138.0,310861.0,21.0,271.0,32748300.0,1962.0,-73.9803276,40.7463234,0
795411,MN,870,2.0,2.0,10003.0,RM,4.0,76503.0,1071822.0,27.0,696.0,140302338.0,1988.0,-73.9892147,40.7346429,0
795412,MN,869,2.0,4.0,10016.0,RM,4.0,13350.0,208968.0,33.0,185.0,25298991.0,1986.0,-73.9817517,40.7515881,0
795417,MN,1005,2.0,4.0,10019.0,RM,4.0,16318.0,221937.0,47.0,111.0,29274788.0,1987.0,-73.98089329999999,40.7620454,0
795420,MN,1010,2.0,4.0,10019.0,RC,5.0,4518.0,53038.0,22.0,18.0,9813322.0,1990.0,-73.97867579999999,40.7652591,0
795428,MN,1332,2.0,4.0,10022.0,D6,4.0,24100.0,324212.0,29.0,167.0,30574800.0,1983.0,-73.9649098,40.7604799,0
795439,MN,1295,2.0,4.0,10016.0,O4,5.0,12359.0,238294.0,24.0,37.0,25241400.0,1959.0,-73.9771647,40.7504729,0
795440,MN,1294,2.0,4.0,10022.0,RM,4.0,12500.0,190608.0,39.0,57.0,35651686.0,1982.0,-73.97067709999999,40.763028600000005,0
796477,MN,4,2.0,1.0,10004.0,RC,5.0,111382.0,1888126.0,50.0,52.0,176604299.0,1969.0,-74.01202070000001,40.702153100000004,0
796480,MN,28,2.0,1.0,10005.0,O4,5.0,3945.0,95325.0,26.0,32.0,3935250.0,1931.0,-74.00885090000001,40.7051314,0
796482,MN,21,2.0,1.0,10006.0,O4,5.0,16716.0,335184.0,21.0,170.0,18369450.0,1917.0,-74.0126636,40.7073269,0
796486,MN,16,2.0,1.0,10281.0,O4,5.0,103028.0,2084079.0,34.0,1.0,193659300.0,1986.0,-74.01588259999998,40.714032,0
796487,MN,16,2.0,1.0,10280.0,O4,5.0,199346.0,2267925.0,44.0,1.0,306092700.0,1987.0,-74.015305,40.71245379999999,0
796658,MN,477,2.0,1.0,10013.0,O4,5.0,30912.0,402111.0,25.0,29.0,64466100.0,1990.0,-74.0054368,40.72337879999999,0
796694,MN,559,1.0,2.0,10003.0,O9,5.0,15450.0,251288.0,22.0,2.0,16098300.0,2020.0,-73.98878549999999,40.733646500000006,0
796746,MN,675,2.0,3.0,10001.0,D7,4.0,41968.0,940914.0,60.0,938.0,44037000.0,2020.0,-74.00498809999999,40.7532335,0
796758,MN,675,2.0,3.0,10001.0,D7,4.0,17281.0,316939.0,45.0,278.0,8390700.0,2020.0,-74.0047571,40.753401000000004,0
796814,MN,815,2.0,4.0,10018.0,O4,5.0,7406.0,129808.0,25.0,120.0,10099350.0,1914.0,-73.9859235,40.753680200000005,0
796815,MN,815,2.0,4.0,10018.0,O4,5.0,19207.0,404413.0,29.0,4.0,108867150.0,2015.0,-73.9855843,40.753375399999996,0
796829,MN,838,2.0,4.0,10018.0,D6,4.0,21825.0,386382.0,24.0,339.0,46975500.0,1986.0,-73.9862813,40.7512593,0
796831,MN,839,2.0,4.0,10018.0,RC,5.0,28638.0,608800.0,30.0,58.0,144682746.0,1990.0,-73.9833363,40.750811600000006,0
796832,MN,839,2.0,4.0,10018.0,RM,4.0,13990.0,327019.0,46.0,376.0,49020934.0,2001.0,-73.9857073,40.7519702,0
796836,MN,841,2.0,4.0,10018.0,O4,5.0,9875.0,216932.0,23.0,32.0,32142600.0,1925.0,-73.98505379999999,40.7529911,0
796841,MN,841,2.0,4.0,10018.0,O4,5.0,32834.0,616352.0,29.0,17.0,127350900.0,1902.0,-73.982477,40.752049299999996,0
796848,MN,841,2.0,4.0,10018.0,O4,5.0,6170.0,115307.0,23.0,17.0,11476800.0,1916.0,-73.9826863,40.7523128,0
796850,MN,865,2.0,4.0,10016.0,RM,4.0,4905.0,97000.0,33.0,95.0,10857600.0,2005.0,-73.98339449999999,40.7490604,0
796853,MN,868,2.0,4.0,10016.0,H2,5.0,4938.0,82634.0,22.0,162.0,13023450.0,0.0,-73.9814667,40.7509924,0
796902,MN,914,2.0,2.0,10016.0,D8,3.0,35396.0,541505.0,21.0,487.0,75359250.0,2002.0,-73.976997,40.744942200000004,0
796908,MN,920,2.0,4.0,10158.0,O4,5.0,48285.0,898734.0,43.0,40.0,103240800.0,1963.0,-73.9750755,40.748949100000004,0
796909,MN,939,2.0,2.0,10016.0,D6,4.0,30365.0,366200.0,36.0,370.0,40741650.0,1974.0,-73.9756836,40.7442859,0
796921,MN,993,2.0,3.0,10018.0,O4,5.0,3555.0,71741.0,21.0,26.0,6658200.0,1925.0,-73.98752950000001,40.754792,0
796927,MN,1029,2.0,3.0,10019.0,RC,5.0,32375.0,529883.0,25.0,21.0,109423345.0,1927.0,-73.9822132,40.766879100000004,0
796960,MN,1117,3.0,6.0,10023.0,D7,4.0,30627.0,377564.0,30.0,235.0,74141100.0,2005.0,-73.9816954,40.7724344,0
796961,MN,1113,3.0,3.0,10023.0,RM,4.0,31349.0,521228.0,44.0,342.0,94049991.0,1960.0,-73.98162049999999,40.7691078,0
796962,MN,1114,3.0,3.0,10023.0,D4,3.0,16067.0,247113.0,30.0,150.0,27983250.0,1974.0,-73.98313279999999,40.7707301,0
796966,MN,1118,3.0,6.0,10023.0,RM,4.0,5063.0,55339.0,26.0,27.0,7947002.0,1986.0,-73.979901,40.772642700000006,0
796987,MN,1118,3.0,6.0,10023.0,D6,4.0,2510.0,38353.0,39.0,128.0,1030950.0,2019.0,-73.9800237,40.7726949,0
797007,MN,1139,3.0,6.0,10023.0,RM,4.0,5884.0,64717.0,27.0,79.0,10627215.0,1985.0,-73.982637,40.7752753,0
797041,MN,1164,3.0,6.0,10023.0,RM,4.0,16840.0,233330.0,21.0,239.0,45787458.0,1938.0,-73.982376,40.7792305,0
797042,MN,1168,3.0,6.0,10024.0,D4,3.0,10175.0,195491.0,23.0,121.0,20997900.0,1930.0,-73.9805482,40.7818185,0
797046,MN,1166,3.0,6.0,10023.0,H3,5.0,9116.0,249505.0,27.0,67.0,26757450.0,1927.0,-73.9810035,40.780652,0
797144,MN,1276,2.0,4.0,10017.0,O4,5.0,11250.0,138883.0,27.0,96.0,15012450.0,1917.0,-73.9791599,40.75245220000001,0
797152,MN,1310,2.0,4.0,10022.0,O4,5.0,27950.0,666996.0,43.0,0.0,106938900.0,1957.0,-73.9710356,40.7604294,0
797155,MN,1307,2.0,4.0,10022.0,RC,5.0,25100.0,373078.0,30.0,4.0,67724550.0,1966.0,-73.96996120000001,40.757558200000005,0
797157,MN,1311,2.0,4.0,10022.0,O4,5.0,18075.0,329507.0,22.0,53.0,50444550.0,1947.0,-73.9706526,40.7610991,0
797162,MN,1316,2.0,4.0,10017.0,O4,5.0,37657.0,672462.0,33.0,1.0,90886500.0,1960.0,-73.9725233,40.750392299999994,0
797166,MN,1316,2.0,4.0,10017.0,O4,5.0,7531.0,141408.0,22.0,22.0,13322700.0,1932.0,-73.97212990000001,40.7504251,0
797168,MN,1321,2.0,4.0,10017.0,O4,5.0,14018.0,286212.0,40.0,40.0,35058600.0,1980.0,-73.9714064,40.754218200000004,0
797171,MN,1323,2.0,4.0,10022.0,O4,5.0,24975.0,597553.0,29.0,64.0,59459850.0,1980.0,-73.9705397,40.7553872,0
797174,MN,1318,2.0,4.0,10017.0,D6,4.0,16000.0,210810.0,21.0,249.0,27276750.0,1964.0,-73.9713823,40.7515228,0
797180,MN,1311,2.0,4.0,10022.0,D4,3.0,12100.0,155000.0,21.0,112.0,14408100.0,1957.0,-73.9702267,40.761077,0
797185,MN,1325,2.0,4.0,10022.0,H2,5.0,5021.0,84420.0,28.0,207.0,14178600.0,2012.0,-73.9694382,40.7566495,0
797187,MN,1326,2.0,4.0,10022.0,O4,5.0,33932.0,634175.0,29.0,29.0,107022150.0,1982.0,-73.96919609999999,40.757217600000004,0
797190,MN,1328,2.0,4.0,10022.0,D4,3.0,22594.0,406179.0,29.0,450.0,37657800.0,1977.0,-73.96679540000001,40.757848200000005,0
797191,MN,1329,2.0,4.0,10022.0,O4,5.0,64768.0,1323432.0,46.0,55.0,232600500.0,1970.0,-73.967589,40.7589628,0
797214,MN,1338,2.0,4.0,10017.0,R4,3.0,10318.0,101315.0,30.0,166.0,13723650.0,1977.0,-73.9692385,40.751335600000004,0
797226,MN,1350,2.0,5.0,10022.0,D4,3.0,34926.0,539027.0,45.0,374.0,55290150.0,1968.0,-73.96460350000001,40.7594835,0
797233,MN,1375,2.0,4.0,10022.0,O4,5.0,6974.0,136733.0,21.0,84.0,36060750.0,1928.0,-73.9711205,40.7644807,0
797235,MN,1373,2.0,5.0,10044.0,RD,3.0,21930.0,266963.0,26.0,353.0,27045902.0,2015.0,-73.9550947,40.7556018,0
797353,MN,1405,2.0,4.0,10021.0,RM,4.0,3012.0,26930.0,23.0,22.0,4990950.0,1917.0,-73.963894,40.7699901,0
797356,MN,1405,2.0,4.0,10021.0,D4,3.0,7029.0,115525.0,30.0,29.0,14616000.0,1969.0,-73.9641358,40.7700917,0
797378,MN,1491,2.0,4.0,10075.0,D6,4.0,10384.0,102053.0,25.0,47.0,21459150.0,1970.0,-73.9631498,40.7772607,0
797384,MN,1493,2.0,4.0,10028.0,D4,3.0,7500.0,109076.0,23.0,72.0,14235750.0,1978.0,-73.9621706,40.778594299999995,0
797400,MN,1492,2.0,4.0,10075.0,RM,4.0,7885.0,101390.0,27.0,51.0,18507156.0,1987.0,-73.96123270000001,40.7770542,0
797405,MN,1497,2.0,4.0,10028.0,RM,4.0,10216.0,131838.0,22.0,113.0,22638604.0,1928.0,-73.9599666,40.7810336,0
797407,MN,1501,2.0,4.0,10128.0,D4,3.0,7471.0,109262.0,21.0,60.0,9801900.0,1961.0,-73.95858570000001,40.783489700000004,0
797446,MN,1516,2.0,4.0,10128.0,RM,4.0,30883.0,436090.0,38.0,199.0,35109900.0,1972.0,-73.95559759999999,40.780796,0
797455,MN,1516,2.0,4.0,10128.0,D4,3.0,6057.0,114000.0,30.0,109.0,10975050.0,1973.0,-73.9562548,40.7808703,0
797507,MN,1548,2.0,5.0,10028.0,RM,4.0,6292.0,110679.0,21.0,59.0,15964660.0,2008.0,-73.9517474,40.777270200000004,0
797521,MN,1557,2.0,5.0,10128.0,RC,5.0,8176.0,97249.0,31.0,110.0,9305552.0,1989.0,-73.9475979,40.782974700000004,0
797812,BX,2316,7.0,8.0,10454.0,D6,4.0,127721.0,957739.0,25.0,926.0,7362900.0,2020.0,-73.9306804,40.807509100000004,3
797817,BX,2319,7.0,8.0,10451.0,D6,4.0,67000.0,448890.0,25.0,373.0,7317450.0,2019.0,-73.9319146,40.808673600000006,3
797882,BX,2461,9.0,16.0,10451.0,D4,3.0,61945.0,428360.0,23.0,466.0,9695700.0,1963.0,-73.9201379,40.830149,3
798774,MN,1374,2.0,4.0,10022.0,D4,3.0,12500.0,314509.0,38.0,175.0,43590600.0,1927.0,-73.9725428,40.7643081,0
799237,MN,1514,2.0,5.0,10028.0,D6,4.0,44425.0,651162.0,35.0,460.0,45891000.0,1967.0,-73.95473249999999,40.7786685,0
799474,BK,87,13.0,33.0,11201.0,H8,8.0,21175.0,363100.0,28.5,1.0,18192600.0,1992.0,-73.9871575,40.6995839,1
799475,BK,164,15.0,33.0,11201.0,RM,4.0,21438.0,231366.0,25.0,249.0,20764289.0,2007.0,-73.9864671,40.6895297,1
801109,MN,16,2.0,1.0,10282.0,D8,3.0,10292.0,357000.0,42.0,342.0,38525400.0,1998.0,-74.01467149999999,40.71826179999999,0
801120,MN,72,2.0,1.0,10038.0,H2,5.0,3020.0,70044.0,31.0,1.0,9900000.0,2012.0,-74.0049557,40.7058975,0
801313,MN,47,2.0,1.0,10005.0,RB,5.0,49614.0,1736513.0,41.0,2.0,130661550.0,1915.0,-74.0105213,40.7082192,0
801334,MN,1419,2.0,4.0,10065.0,RM,4.0,46191.0,458574.0,50.0,296.0,72773104.0,1987.0,-73.9635575,40.764775,0
801531,MN,1262,2.0,4.0,10036.0,RC,5.0,24000.0,488441.0,36.0,103.0,96555155.0,2009.0,-73.98082609999999,40.757184499999994,0
801535,MN,1337,2.0,4.0,10017.0,RC,5.0,17556.0,586305.0,39.0,40.0,44412300.0,1977.0,-73.96919559999999,40.7505095,0
802261,BK,7253,21.0,47.0,11224.0,D4,3.0,539730.0,1800000.0,24.0,1547.0,47016900.0,1962.0,-73.9697958,40.5808934,1
802352,MN,993,2.0,4.0,10036.0,H2,5.0,3950.0,68470.0,26.0,1.0,10630800.0,2014.0,-73.98577540000001,40.754424,0
802358,MN,762,2.0,3.0,10018.0,HB,5.0,2475.0,35219.0,22.0,1.0,6417000.0,2017.0,-73.99303370000001,40.75555,0
802359,MN,763,2.0,3.0,10018.0,H3,5.0,3757.0,74128.0,36.0,1.0,14659200.0,2006.0,-73.9930734,40.756387100000005,0
803166,QN,435,30.0,26.0,11101.0,D6,4.0,48550.0,731391.0,41.0,711.0,70494300.0,2010.0,-73.9428573,40.7486796,2
804016,QN,3236,28.0,29.0,11375.0,D4,3.0,102560.0,575600.0,24.0,566.0,26998200.0,1965.0,-73.8492578,40.722152200000004,2
806409,MN,1009,2.0,4.0,10019.0,H2,5.0,6025.0,128433.0,29.0,1.0,22627350.0,2012.0,-73.97847390000001,40.7645537,0
812615,MN,1267,2.0,4.0,10019.0,O4,5.0,37557.0,582428.0,33.0,8.0,121568850.0,1947.0,-73.9777173,40.7600494,0
813283,BK,2059,13.0,33.0,11201.0,O4,5.0,95750.0,1330743.0,24.0,17.0,89799300.0,1990.0,-73.9838448,40.6928615,1
816455,BK,2140,14.0,33.0,11211.0,D9,3.0,110150.0,224808.0,21.0,229.0,6602850.0,1963.0,-73.96035309999999,40.708103,1
817038,MN,1367,2.0,5.0,10022.0,D4,3.0,46763.0,967300.0,38.0,636.0,97752150.0,1969.0,-73.96312490000001,40.7570978,0
820671,MN,1466,2.0,5.0,10021.0,RM,4.0,33204.0,319152.0,44.0,200.0,47519097.0,1990.0,-73.9550257,40.7668525,0
821001,MN,945,2.0,4.0,10016.0,RM,4.0,47696.0,684088.0,32.0,588.0,74340681.0,1967.0,-73.97283829999999,40.7480017,0
821241,MN,1278,2.0,4.0,10175.0,O4,5.0,19047.0,408911.0,37.0,57.0,55565100.0,1929.0,-73.9798199,40.7541706,0
821244,MN,1289,2.0,4.0,10022.0,O4,5.0,13175.0,331020.0,42.0,86.0,42410250.0,1931.0,-73.97368540000001,40.7597302,0
821282,MN,751,2.0,3.0,10001.0,D4,3.0,393100.0,1489943.0,22.0,1521.0,119247750.0,1960.0,-73.9979681,40.7484632,0
821630,MN,1163,3.0,6.0,10023.0,D6,4.0,2554.0,35670.0,21.0,20.0,4090815.0,2020.0,-73.9827155,40.7787529,0
824268,MN,1502,2.0,4.0,10128.0,D4,3.0,14250.0,213729.0,21.0,75.0,23926050.0,1930.0,-73.9556467,40.7831071,0
824872,MN,1320,2.0,4.0,10017.0,RM,4.0,4519.0,53839.0,32.0,49.0,9393743.0,1985.0,-73.9713057,40.7533426,0
826139,MN,801,2.0,3.0,10010.0,D6,4.0,9875.0,227896.0,33.0,228.0,31880700.0,2001.0,-73.9918728,40.744839899999995,0
828185,BX,5141,11.0,12.0,10475.0,D4,3.0,5048550.0,13540113.0,33.0,10948.0,204495300.0,1969.0,-73.8283619,40.875012700000006,3
830237,MN,51,2.0,1.0,10006.0,D8,3.0,9086.0,455815.0,71.0,441.0,35993633.0,2016.0,-74.0127686,40.7091027,0
833711,MN,566,2.0,2.0,10003.0,D4,3.0,40520.0,420000.0,25.0,330.0,48421350.0,1965.0,-73.99499909999999,40.732077000000004,0
833760,MN,1209,3.0,6.0,10025.0,D1,3.0,32026.0,308302.0,32.0,250.0,8078400.0,1969.0,-73.967338,40.7923552,0
833905,MN,1426,2.0,4.0,10021.0,D6,4.0,15000.0,395382.0,35.0,866.0,55342800.0,1979.0,-73.9604321,40.769316499999995,0
836009,MN,1370,2.0,5.0,10022.0,D4,3.0,8741.0,129255.0,36.0,76.0,13691250.0,1988.0,-73.96125759999998,40.7590652,0
836239,BX,2319,7.0,8.0,10451.0,D6,4.0,21817.0,211975.0,25.0,218.0,10476900.0,2018.0,-73.9310066,40.8099631,3
836646,MN,1480,2.0,5.0,10065.0,I9,8.0,275925.0,2230742.0,27.0,1.0,231855300.0,1956.0,-73.9541429,40.7644532,0
